,job title,company name,location,hourly,min salary,max salary,avg salary,education,soft skills,business skills,technical skills
125,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,,,,SQL
126,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,,,AWS,
127,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,Bachelor's degree,,,
128,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,,,,Machine learning
129,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,,,,Software development
130,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,,,,Unit testing
131,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,,,,AI
132,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,,,,Python
133,Data Engineer (Remote Option),University of Michigan,"Ann Arbor, MI",0,100000,109000.0,104500.0,,,,Hadoop
134,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,,,TensorFlow
135,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,,,Statistics
136,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,Doctoral degree,,,
137,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,,,PyTorch
138,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,,,Computer vision
139,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,Research,,
140,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,Master's degree,,,
141,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,Bachelor's degree,,,
142,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,,,Machine learning
143,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,,,Deep learning
144,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,,,Predictive analytics
145,Senior Applied Scientist,Microsoft,"Redmond, WA",0,112000,218400.0,165200.0,,,,Data collection
146,Data Scientist (Senior),Nyla Technology Solutions,"Reston, VA",0,141000,179000.0,160000.0,,,,Machine learning
147,Data Scientist (Senior),Nyla Technology Solutions,"Reston, VA",0,141000,179000.0,160000.0,,,,Data science
148,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,CI/CD,
149,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Computer science
150,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Cloud infrastructure
151,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Oracle
152,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Data mining
153,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Cloud architecture
154,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Statistics
155,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Data lake
156,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Kubernetes
157,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,RESTful API
158,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Spark
159,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Mathematics
160,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Tableau
161,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,SQL
162,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,OpenStack
163,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,Bachelor's degree,,,
164,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,REST
165,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Regression analysis
166,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,S3
167,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Linux
168,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,
169,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,AI
170,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,GitLab
171,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Data warehouse
172,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,Python
173,Cloud Optimization Data Scientist,Verizon,"Irving, TX",0,139000,176000.0,157500.0,,,,
174,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,Cloud infrastructure
175,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,Data analysis skills
176,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,SQL
177,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,Pandas
178,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,AWS,
179,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,Machine learning
180,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,Natural language processing
181,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,Django
182,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,APIs
183,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,GitLab
184,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,Communication skills,,
185,"Sr. Python Developer (FastAPI, OpenAI, NLP, SQL, Analytics)",Data Crunch,Remote,1,35,45.0,40.0,,,,Python
186,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,Jira,
187,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,Program management,
188,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,,Data modeling
189,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,Kanban,
190,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,,TS/SCI
191,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,,R
192,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,,NoSQL
193,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,Master's degree,,,
194,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,,SQL
195,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,Bachelor's degree,,,
196,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,,AI
197,Data Scientist - Developer,Assured Consulting Solutions,"Riverdale Park, MD",0,170000,210000.0,190000.0,,,,Python
198,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Microsoft Powerpoint
199,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Microsoft Word
200,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Statistics
201,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Statistics
202,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Computer Science
203,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,SAS
204,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,R
205,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,Research,,
206,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Tableau
207,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,Master's degree,,,
208,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,SQL
209,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,
210,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Analysis skills
211,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,
212,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,Bachelor's degree,,,
213,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Machine learning
214,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,Product management,
215,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,Smartsheet,
216,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,Organizational skills,,
217,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Quantitative analysis
218,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,AI
219,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,Communication skills,,
220,Product Data Scientist,VirginPulse,Remote,0,92000,118000.0,105000.0,,,,Python
221,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,CI/CD,
222,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Pricing
223,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Power BI
224,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,Azure,
225,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Oracle
226,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Relational databases
227,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Writing skills
228,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,DevOps
229,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,R
230,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,
231,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Databases
232,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Machine learning
233,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,Agile,
234,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Predictive analytics
235,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Data science
236,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,AI
237,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,Communication skills,,
238,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Python
239,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Debugging
240,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,Analytics
241,"Manager, Data Science Engineer",General Re,Remote,0,120000,200000.0,160000.0,,,,SDLC
242,DATA SCIENTIST,FI Consulting,"Arlington, VA",0,122000,155000.0,138500.0,,,,TensorFlow
